,id,date,value
1522,44029,2022-01-15 11:47:00,1013.5
1523,45001,2022-01-15 11:45:00,994.9
1524,45008,2022-01-15 11:42:00,1024.4
1525,45009,2022-01-15 11:42:00,1020.4
1526,45011,2022-01-15 11:40:00,1027.0
1527,45012,2022-01-15 11:40:00,1023.5
1528,45013,2022-01-15 11:42:00,1016.8
1529,45014,2022-01-15 11:42:00,1017.1
1530,45015,2022-01-15 11:44:00,979.3
1531,45016,2022-01-15 11:42:00,1020.4
1532,45017,2022-01-15 11:43:00,1002.7
1533,45023,2022-01-15 11:45:00,967.2
1534,45024,2022-01-15 11:44:00,1001.6
1535,45026,2022-01-15 11:43:00,1024.3
1536,45027,2022-01-15 11:43:00,1009.9
1537,45028,2022-01-15 11:42:00,1006.9
1538,45029,2022-01-15 11:45:00,964.3
1539,45031,2022-01-15 11:45:00,930.7
1540,45032,2022-01-15 11:43:00,1023.4
1541,45034,2022-01-15 11:42:00,1024.0
1542,45036,2022-01-15 11:43:00,1021.6
1543,45037,2022-01-15 11:40:00,1006.8
1544,45038,2022-01-15 11:41:00,1026.1
1545,45039,2022-01-15 11:42:00,1003.2
1546,46002,2022-01-15 11:47:00,1017.6
1547,46006,2022-01-15 11:35:00,1024.7
1548,46007,2022-01-15 11:41:00,1020.4
1549,46008,2022-01-15 11:41:00,1024.5
1550,46010,2022-01-15 11:41:00,1025.5
1551,46011,2022-01-15 11:41:00,1023.9
1552,46016,2022-01-15 11:46:00,1019.7
1553,46019,2022-01-15 11:46:00,1023.7
1554,46021,2022-01-15 11:42:00,1021.8
1555,46022,2022-01-15 11:42:00,1023.8
1556,46023,2022-01-15 11:44:00,1000.9
1557,46024,2022-01-15 11:42:00,1021.9
1558,46027,2022-01-15 11:44:00,1018.6
1559,46033,2022-01-15 11:43:00,1019.8
1560,46034,2022-01-15 11:40:00,998.7
1561,46036,2022-01-15 11:41:00,1022.1
1562,46037,2022-01-15 11:43:00,986.4
1563,46038,2022-01-15 11:42:00,1004.8
1564,46040,2022-01-15 11:36:00,1021.1
1565,46042,2022-01-15 11:35:00,1025.3
1566,46043,2022-01-15 11:35:00,1001.5
1567,46044,2022-01-15 11:34:00,1012.1
1568,46045,2022-01-15 11:34:00,1021.1
1569,46048,2022-01-15 11:35:00,1022.3
1570,46052,2022-01-15 11:45:00,1009.8
1571,46053,2022-01-15 11:43:00,1024.3
1572,46055,2022-01-15 11:44:00,1024.7
1573,47002,2022-01-15 11:34:00,1011.2
1574,47015,2022-01-15 11:35:00,1018.0
1575,47018,2022-01-15 11:36:00,1021.2
1576,47023,2022-01-15 11:34:00,1024.2
1577,47030,2022-01-15 11:17:00,1018.9
1578,47033,2022-01-15 11:36:00,1020.3
1579,47034,2022-01-15 11:39:00,1013.7
1580,47036,2022-01-15 11:40:00,1021.2
1581,47038,2022-01-15 11:42:00,1018.8
1582,47039,2022-01-15 11:41:00,1021.0
